Food type,methane gas level,humidity,temperature,spoiled or not spoiled,outcome
Sandwiches,373,76,24.46,not spoiled,0
Sandwiches,367,72,24.3,not spoiled,0
Sandwiches,370,80,24.7,not spoiled,0
Sandwiches,372,77,24.67,not spoiled,0
Sandwiches,371,72,24.59,not spoiled,0
Sandwiches,373,76,24.97,not spoiled,0
Sandwiches,373,76,24.68,not spoiled,0
Sandwiches,378,73,24.41,not spoiled,0
Sandwiches,368,76,24.99,not spoiled,0
Sandwiches,373,78,24.7,not spoiled,0
Sandwiches,371,74,24.89,not spoiled,0
Sandwiches,376,79,24.99,not spoiled,0
Sandwiches,369,70,24.91,not spoiled,0
Sandwiches,375,82,25.1,not spoiled,0
Sandwiches,373,75,25.01,not spoiled,0
Sandwiches,373,78,25.3,not spoiled,0
Sandwiches,371,76,25.14,not spoiled,0
Sandwiches,374,73,25.38,not spoiled,0
Sandwiches,379,75,25.61,not spoiled,0
Sandwiches,376,69,25.6,not spoiled,0
Sandwiches,379,77,25.52,not spoiled,0
Sandwiches,382,76,25.44,not spoiled,0
Sandwiches,378,74,25.66,not spoiled,0
Sandwiches,376,77,25.59,not spoiled,0
Sandwiches,380,75,25.77,not spoiled,0
Sandwiches,377,77,25.54,not spoiled,0
Sandwiches,377,78,25.97,not spoiled,0
Sandwiches,375,73,25.9,not spoiled,0
Sandwiches,382,72,26.28,not spoiled,0
Sandwiches,379,70,26.2,not spoiled,0
Sandwiches,381,75,26.14,not spoiled,0
Sandwiches,378,76,26.08,not spoiled,0
Sandwiches,382,71,26.05,not spoiled,0
Sandwiches,379,79,26.35,not spoiled,0
Sandwiches,381,73,26.22,not spoiled,0
Sandwiches,385,69,26.49,not spoiled,0
Sandwiches,385,79,26.42,not spoiled,0
Sandwiches,383,69,26.47,not spoiled,0
Sandwiches,378,78,26.55,not spoiled,0
Sandwiches,392,77,26.38,not spoiled,0
Sandwiches,389,76,26.42,not spoiled,0
Sandwiches,386,73,26.46,not spoiled,0
Sandwiches,382,77,26.83,not spoiled,0
Sandwiches,384,78,26.58,not spoiled,0
Sandwiches,383,72,26.65,not spoiled,0
Sandwiches,389,78,26.91,not spoiled,0
Sandwiches,387,78,26.84,not spoiled,0
Sandwiches,384,76,26.87,not spoiled,0
Sandwiches,385,73,26.91,not spoiled,0
Sandwiches,390,78,26.69,not spoiled,0
Sandwiches,392,77,26.94,not spoiled,0
Sandwiches,392,72,27.32,not spoiled,0
Sandwiches,390,74,27.11,not spoiled,0
Sandwiches,387,77,26.96,not spoiled,0
Sandwiches,379,75,27.14,not spoiled,0
Sandwiches,390,78,27.4,not spoiled,0
Sandwiches,389,74,27.45,not spoiled,0
Sandwiches,390,72,27.4,not spoiled,0
Sandwiches,390,82,27.4,not spoiled,0
Sandwiches,386,70,27.34,not spoiled,0
Sandwiches,392,74,27.66,not spoiled,0
Sandwiches,393,76,27.78,not spoiled,0
Sandwiches,393,78,27.9,not spoiled,0
Sandwiches,394,77,27.59,not spoiled,0
Sandwiches,394,82,28.02,spoiled,1
Sandwiches,391,75,27.85,not spoiled,0
Sandwiches,392,72,27.92,not spoiled,0
Sandwiches,393,74,28.1,spoiled,1
Sandwiches,394,74,27.94,not spoiled,0
Sandwiches,397,75,27.74,not spoiled,0
Sandwiches,396,72,28.23,spoiled,1
Sandwiches,401,77,28.22,spoiled,1
Sandwiches,401,76,28.17,spoiled,1
Sandwiches,395,71,28.37,spoiled,1
Sandwiches,384,78,28.45,spoiled,1
Sandwiches,399,73,28.15,spoiled,1
Sandwiches,394,71,28.43,spoiled,1
Sandwiches,394,75,28.14,spoiled,1
Sandwiches,396,70,28.52,spoiled,1
Sandwiches,396,77,28.53,spoiled,1
Sandwiches,399,66,28.71,spoiled,1
Sandwiches,393,72,28.53,spoiled,1
Sandwiches,395,80,28.68,spoiled,1
Sandwiches,400,73,28.31,spoiled,1
Sandwiches,401,73,28.93,spoiled,1
Sandwiches,401,79,28.88,spoiled,1
Sandwiches,397,73,28.96,spoiled,1
Sandwiches,397,77,28.78,spoiled,1
Sandwiches,399,79,29.11,spoiled,1
Sandwiches,401,76,29.35,spoiled,1
Sandwiches,405,71,29.13,spoiled,1
Sandwiches,395,73,29.3,spoiled,1
Sandwiches,401,83,29.13,spoiled,1
Sandwiches,398,74,29.3,spoiled,1
Sandwiches,397,84,29.13,spoiled,1
Sandwiches,406,80,29.53,spoiled,1
Sandwiches,405,77,29.49,spoiled,1
Sandwiches,405,76,29.33,spoiled,1
Sandwiches,406,74,29.45,spoiled,1
Sandwiches,403,75,29.63,spoiled,1
Sandwiches,403,73,29.81,spoiled,1
Sandwiches,411,75,29.95,spoiled,1
Sandwiches,404,71,29.76,spoiled,1
Sandwiches,408,71,29.62,spoiled,1
Sandwiches,406,79,29.92,spoiled,1
Sandwiches,401,70,30.2,spoiled,1
Sandwiches,400,78,29.74,spoiled,1
Sandwiches,405,69,29.89,spoiled,1
Sandwiches,410,77,30.18,spoiled,1
Sandwiches,410,74,30.16,spoiled,1
Sandwiches,411,79,30.11,spoiled,1
Sandwiches,405,74,30.27,spoiled,1
Sandwiches,413,69,30.44,spoiled,1
Sandwiches,406,74,30.33,spoiled,1
Sandwiches,410,75,30.37,spoiled,1
Sandwiches,410,75,30.54,spoiled,1
Sandwiches,409,77,30.46,spoiled,1
Sandwiches,414,73,30.72,spoiled,1
Sandwiches,408,71,30.91,spoiled,1
Sandwiches,407,72,30.52,spoiled,1
Sandwiches,411,73,30.52,spoiled,1
Sandwiches,410,73,30.81,spoiled,1
Sandwiches,422,82,30.62,spoiled,1
Sandwiches,414,79,30.67,spoiled,1
Sandwiches,411,77,30.61,spoiled,1
Sandwiches,410,76,30.91,spoiled,1
Sandwiches,408,76,31.01,spoiled,1
Sandwiches,411,76,30.99,spoiled,1
Sandwiches,414,75,31.33,spoiled,1
Sandwiches,419,75,31.37,spoiled,1
Sandwiches,418,69,31.51,spoiled,1
Sandwiches,416,74,31.28,spoiled,1
Sandwiches,414,74,31.51,spoiled,1
Sandwiches,417,73,31.43,spoiled,1
Sandwiches,415,73,31.46,spoiled,1
Sandwiches,422,76,31.41,spoiled,1
Sandwiches,416,77,31.2,spoiled,1
Sandwiches,417,76,31.68,spoiled,1
Sandwiches,411,77,31.81,spoiled,1
Sandwiches,417,77,31.46,spoiled,1
Sandwiches,421,74,31.74,spoiled,1
Sandwiches,415,77,31.94,spoiled,1
Sandwiches,417,70,31.79,spoiled,1
Sandwiches,422,74,32.08,spoiled,1
Sandwiches,415,73,31.93,spoiled,1
Sandwiches,423,80,31.92,spoiled,1
Sandwiches,419,76,32.24,spoiled,1
Sandwiches,419,71,31.96,spoiled,1
Sandwiches,418,77,32.05,spoiled,1
Sandwiches,422,78,32.07,spoiled,1
Sandwiches,429,75,32.09,spoiled,1
Sandwiches,424,77,32.33,spoiled,1
Sandwiches,420,68,32.29,spoiled,1
Sandwiches,426,67,32.49,spoiled,1
Sandwiches,422,71,32.21,spoiled,1
Sandwiches,427,75,32.35,spoiled,1
Sandwiches,426,80,32.58,spoiled,1
Sandwiches,415,72,32.84,spoiled,1
Sandwiches,421,72,32.73,spoiled,1
Sandwiches,428,75,32.64,spoiled,1
Sandwiches,425,74,32.55,spoiled,1
Sandwiches,422,73,32.73,spoiled,1
Sandwiches,424,74,32.87,spoiled,1
Sandwiches,420,79,32.58,spoiled,1
Sandwiches,426,78,32.8,spoiled,1
Sandwiches,433,75,32.92,spoiled,1
Sandwiches,430,80,33.05,spoiled,1
Sandwiches,434,77,33.13,spoiled,1
Sandwiches,430,78,33.1,spoiled,1
Sandwiches,431,72,33.32,spoiled,1
Sandwiches,434,73,33.31,spoiled,1
Sandwiches,430,73,33.29,spoiled,1
Sandwiches,429,75,33.49,spoiled,1
Sandwiches,433,75,33.53,spoiled,1
Sandwiches,434,76,33.28,spoiled,1
Sandwiches,429,81,33.55,spoiled,1
Sandwiches,428,77,33.74,spoiled,1
Sandwiches,431,73,33.81,spoiled,1
Sandwiches,434,75,33.76,spoiled,1
Sandwiches,434,80,33.72,spoiled,1
Sandwiches,428,77,33.87,spoiled,1
Sandwiches,438,79,33.98,spoiled,1
Sandwiches,431,74,33.93,spoiled,1
Sandwiches,432,73,34.0,spoiled,1
Sandwiches,431,73,33.98,spoiled,1
Sandwiches,442,74,33.87,spoiled,1
Sandwiches,435,72,34.09,spoiled,1
Sandwiches,432,76,34.07,spoiled,1
Sandwiches,437,76,34.12,spoiled,1
Sandwiches,437,79,34.49,spoiled,1
Sandwiches,435,70,34.47,spoiled,1
Sandwiches,438,72,34.13,spoiled,1
Sandwiches,434,77,34.27,spoiled,1
Sandwiches,435,76,34.43,spoiled,1
Sandwiches,431,75,34.44,spoiled,1
Sandwiches,433,79,34.63,spoiled,1
Sandwiches,443,72,34.45,spoiled,1
Sandwiches,443,73,34.83,spoiled,1
Sandwiches,438,72,34.73,spoiled,1
Sandwiches,443,69,34.74,spoiled,1
Sandwiches,438,75,34.84,spoiled,1
Sandwiches,438,73,34.83,spoiled,1
Sandwiches,440,73,34.64,spoiled,1
Sandwiches,439,72,35.0,spoiled,1
Sandwiches,440,75,35.0,spoiled,1
Sandwiches,444,73,34.96,spoiled,1
Sandwiches,441,76,35.32,spoiled,1
Sandwiches,443,76,35.31,spoiled,1
Sandwiches,445,74,35.62,spoiled,1
Sandwiches,443,74,35.44,spoiled,1
Sandwiches,439,76,35.27,spoiled,1
Sandwiches,439,75,35.28,spoiled,1
Sandwiches,443,79,35.39,spoiled,1
Sandwiches,443,76,35.42,spoiled,1
Sandwiches,444,78,35.59,spoiled,1
Sandwiches,444,77,35.39,spoiled,1
Sandwiches,452,71,35.77,spoiled,1
Sandwiches,441,73,35.74,spoiled,1
Sandwiches,439,75,35.86,spoiled,1
Sandwiches,446,78,35.66,spoiled,1
Sandwiches,445,81,35.92,spoiled,1
Sandwiches,447,74,36.13,spoiled,1
Sandwiches,448,75,35.85,spoiled,1
Sandwiches,451,77,35.9,spoiled,1
Sandwiches,443,75,36.19,spoiled,1
Sandwiches,446,80,35.99,spoiled,1
Sandwiches,449,71,36.15,spoiled,1
Sandwiches,450,77,36.46,spoiled,1
Sandwiches,455,77,36.16,spoiled,1
Sandwiches,452,78,36.58,spoiled,1
Sandwiches,449,75,36.35,spoiled,1
Sandwiches,447,78,36.28,spoiled,1
Sandwiches,448,74,36.59,spoiled,1
Sandwiches,448,73,36.57,spoiled,1
Sandwiches,452,72,36.61,spoiled,1
Sandwiches,452,71,36.54,spoiled,1
Sandwiches,447,74,36.72,spoiled,1
Sandwiches,450,76,36.45,spoiled,1
Sandwiches,455,74,36.84,spoiled,1
Sandwiches,453,76,37.06,spoiled,1
Sandwiches,454,79,36.65,spoiled,1
Sandwiches,454,73,36.9,spoiled,1
Sandwiches,458,82,36.89,spoiled,1
Sandwiches,454,77,36.84,spoiled,1
Sandwiches,453,74,36.81,spoiled,1
Sandwiches,452,74,37.0,spoiled,1
Sandwiches,455,72,37.19,spoiled,1
Sandwiches,448,75,37.45,spoiled,1
Sandwiches,455,69,37.1,spoiled,1
Sandwiches,455,79,37.42,spoiled,1
Sandwiches,452,67,37.46,spoiled,1
Sandwiches,454,75,37.73,spoiled,1
Sandwiches,459,72,37.62,spoiled,1
Sandwiches,458,73,37.68,spoiled,1
Sandwiches,458,73,37.74,spoiled,1
Sandwiches,459,81,37.55,spoiled,1
Sandwiches,458,72,37.66,spoiled,1
Sandwiches,462,78,37.96,spoiled,1
Sandwiches,459,78,37.54,spoiled,1
Sandwiches,455,68,37.79,spoiled,1
Sandwiches,464,73,37.75,spoiled,1
Sandwiches,461,79,38.04,spoiled,1
Pasta,358,69,24.91,not spoiled,0
Pasta,361,74,24.85,not spoiled,0
Pasta,356,66,25.13,not spoiled,0
Pasta,359,68,25.09,not spoiled,0
Pasta,362,75,25.39,not spoiled,0
Pasta,364,70,25.13,not spoiled,0
Pasta,364,73,25.1,not spoiled,0
Pasta,356,76,25.4,not spoiled,0
Pasta,361,68,25.44,not spoiled,0
Pasta,360,70,25.36,not spoiled,0
Pasta,363,69,25.48,not spoiled,0
Pasta,364,64,25.41,not spoiled,0
Pasta,367,69,25.48,not spoiled,0
Pasta,365,73,25.66,not spoiled,0
Pasta,369,72,25.62,not spoiled,0
Pasta,363,72,25.53,not spoiled,0
Pasta,361,69,25.8,not spoiled,0
Pasta,370,68,25.28,not spoiled,0
Pasta,368,74,25.98,not spoiled,0
Pasta,364,69,25.45,not spoiled,0
Pasta,368,71,25.65,not spoiled,0
Pasta,370,70,25.78,not spoiled,0
Pasta,368,74,25.8,not spoiled,0
Pasta,366,73,26.01,not spoiled,0
Pasta,367,66,25.74,not spoiled,0
Pasta,370,66,25.97,not spoiled,0
Pasta,370,72,25.88,not spoiled,0
Pasta,373,70,26.05,not spoiled,0
Pasta,369,69,26.04,not spoiled,0
Pasta,367,73,26.1,not spoiled,0
Pasta,378,71,26.04,not spoiled,0
Pasta,371,70,26.08,not spoiled,0
Pasta,374,72,26.24,not spoiled,0
Pasta,373,69,26.37,not spoiled,0
Pasta,372,75,26.18,not spoiled,0
Pasta,372,68,26.18,not spoiled,0
Pasta,364,72,26.44,not spoiled,0
Pasta,370,74,26.38,not spoiled,0
Pasta,374,66,26.54,not spoiled,0
Pasta,365,69,26.32,not spoiled,0
Pasta,374,73,26.23,not spoiled,0
Pasta,376,73,26.45,not spoiled,0
Pasta,377,69,26.45,not spoiled,0
Pasta,377,68,26.59,not spoiled,0
Pasta,378,73,26.55,not spoiled,0
Pasta,381,74,26.79,not spoiled,0
Pasta,379,67,26.68,not spoiled,0
Pasta,377,66,26.78,not spoiled,0
Pasta,376,71,26.82,not spoiled,0
Pasta,377,72,26.86,not spoiled,0
Pasta,377,69,26.86,not spoiled,0
Pasta,381,72,26.98,not spoiled,0
Pasta,380,68,26.82,not spoiled,0
Pasta,377,64,27.19,not spoiled,0
Pasta,383,69,26.98,not spoiled,0
Pasta,378,70,26.86,not spoiled,0
Pasta,377,69,27.12,not spoiled,0
Pasta,380,67,27.0,not spoiled,0
Pasta,378,65,27.27,not spoiled,0
Pasta,383,68,27.54,not spoiled,0
Pasta,378,73,27.12,not spoiled,0
Pasta,381,74,27.33,not spoiled,0
Pasta,384,74,27.05,not spoiled,0
Pasta,380,68,27.42,not spoiled,0
Pasta,384,67,27.26,not spoiled,0
Pasta,380,71,27.33,not spoiled,0
Pasta,384,72,27.3,not spoiled,0
Pasta,385,71,27.61,not spoiled,0
Pasta,384,64,27.69,not spoiled,0
Pasta,384,67,27.58,not spoiled,0
Pasta,386,70,27.49,not spoiled,0
Pasta,384,71,27.89,not spoiled,0
Pasta,388,72,27.58,not spoiled,0
Pasta,390,70,27.4,not spoiled,0
Pasta,383,71,27.83,not spoiled,0
Pasta,392,70,27.64,not spoiled,0
Pasta,386,72,27.99,not spoiled,0
Pasta,393,71,27.82,not spoiled,0
Pasta,386,70,28.0,not spoiled,0
Pasta,390,69,28.16,not spoiled,0
Pasta,390,70,27.81,not spoiled,0
Pasta,387,71,27.94,not spoiled,0
Pasta,389,71,28.05,not spoiled,0
Pasta,393,71,28.33,not spoiled,0
Pasta,388,74,28.04,not spoiled,0
Pasta,388,71,28.09,not spoiled,0
Pasta,387,68,28.28,not spoiled,0
Pasta,395,73,28.16,not spoiled,0
Pasta,389,66,28.31,not spoiled,0
Pasta,395,67,28.09,not spoiled,0
Pasta,390,71,28.69,not spoiled,0
Pasta,395,72,28.2,not spoiled,0
Pasta,395,66,28.39,not spoiled,0
Pasta,392,69,28.47,not spoiled,0
Pasta,391,68,28.8,not spoiled,0
Pasta,391,69,28.35,not spoiled,0
Pasta,392,73,28.88,not spoiled,0
Pasta,397,72,28.74,not spoiled,0
Pasta,395,70,28.72,not spoiled,0
Pasta,391,68,28.55,not spoiled,0
Pasta,394,66,28.82,not spoiled,0
Pasta,395,74,28.66,not spoiled,0
Pasta,389,72,29.0,not spoiled,0
Pasta,395,68,28.7,not spoiled,0
Pasta,399,72,28.87,not spoiled,0
Pasta,396,70,28.84,not spoiled,0
Pasta,398,69,28.81,not spoiled,0
Pasta,399,71,29.11,not spoiled,0
Pasta,397,68,29.11,not spoiled,0
Pasta,400,69,29.25,not spoiled,0
Pasta,403,70,28.84,not spoiled,0
Pasta,394,69,29.31,not spoiled,0
Pasta,398,72,29.56,not spoiled,0
Pasta,406,76,29.15,not spoiled,0
Pasta,400,68,29.54,not spoiled,0
Pasta,400,65,29.26,not spoiled,0
Pasta,400,64,29.13,not spoiled,0
Pasta,405,70,29.32,not spoiled,0
Pasta,398,68,29.57,not spoiled,0
Pasta,404,71,29.32,not spoiled,0
Pasta,401,70,29.39,not spoiled,0
Pasta,400,65,29.61,not spoiled,0
Pasta,402,65,29.56,not spoiled,0
Pasta,403,71,29.68,not spoiled,0
Pasta,402,70,29.67,not spoiled,0
Pasta,407,69,29.74,not spoiled,0
Pasta,402,65,29.64,not spoiled,0
Pasta,405,71,29.78,not spoiled,0
Pasta,406,74,29.64,not spoiled,0
Pasta,405,71,30.01,spoiled,1
Pasta,408,67,29.76,not spoiled,0
Pasta,404,70,30.06,spoiled,1
Pasta,408,66,29.9,not spoiled,0
Pasta,408,73,30.0,not spoiled,0
Pasta,410,70,29.93,not spoiled,0
Pasta,402,65,29.89,not spoiled,0
Pasta,409,69,29.82,not spoiled,0
Pasta,411,71,29.96,spoiled,1
Pasta,407,69,30.11,spoiled,1
Pasta,407,69,30.22,spoiled,1
Pasta,407,66,30.38,spoiled,1
Pasta,406,72,30.2,spoiled,1
Pasta,412,68,30.17,spoiled,1
Pasta,417,64,30.13,spoiled,1
Pasta,409,69,30.45,spoiled,1
Pasta,409,73,30.62,spoiled,1
Pasta,411,69,30.64,spoiled,1
Pasta,407,75,30.6,spoiled,1
Pasta,410,71,30.62,spoiled,1
Pasta,412,71,30.82,spoiled,1
Pasta,410,70,30.65,spoiled,1
Pasta,416,70,30.74,spoiled,1
Pasta,409,69,30.63,spoiled,1
Pasta,416,69,30.51,spoiled,1
Pasta,418,72,30.65,spoiled,1
Pasta,415,67,30.79,spoiled,1
Pasta,414,67,30.84,spoiled,1
Pasta,416,67,31.15,spoiled,1
Pasta,414,76,30.91,spoiled,1
Pasta,409,72,31.12,spoiled,1
Pasta,413,71,30.91,spoiled,1
Pasta,416,67,30.97,spoiled,1
Pasta,414,72,30.85,spoiled,1
Pasta,416,70,30.98,spoiled,1
Pasta,419,71,31.21,spoiled,1
Pasta,418,67,31.16,spoiled,1
Pasta,421,70,31.34,spoiled,1
Pasta,419,69,31.27,spoiled,1
Pasta,420,68,31.22,spoiled,1
Pasta,417,72,31.64,spoiled,1
Pasta,415,65,31.34,spoiled,1
Pasta,419,72,31.56,spoiled,1
Pasta,418,72,31.37,spoiled,1
Pasta,420,67,31.57,spoiled,1
Pasta,418,68,31.64,spoiled,1
Pasta,424,69,31.57,spoiled,1
Pasta,419,71,31.22,spoiled,1
Pasta,421,70,31.61,spoiled,1
Pasta,422,71,31.83,spoiled,1
Pasta,426,75,31.77,spoiled,1
Pasta,428,68,31.79,spoiled,1
Pasta,429,65,31.5,spoiled,1
Pasta,420,72,31.69,spoiled,1
Pasta,423,75,31.9,spoiled,1
Pasta,423,71,31.94,spoiled,1
Pasta,426,67,32.09,spoiled,1
Pasta,426,70,31.93,spoiled,1
Pasta,424,67,32.05,spoiled,1
Pasta,424,72,32.03,spoiled,1
Pasta,423,66,31.91,spoiled,1
Pasta,418,69,31.76,spoiled,1
Pasta,423,67,32.2,spoiled,1
Pasta,430,70,32.2,spoiled,1
Pasta,432,69,32.12,spoiled,1
Pasta,432,71,32.0,spoiled,1
Pasta,431,70,32.38,spoiled,1
Pasta,425,67,32.28,spoiled,1
Pasta,425,72,32.44,spoiled,1
Pasta,424,70,32.68,spoiled,1
Pasta,428,67,32.11,spoiled,1
Pasta,430,77,32.37,spoiled,1
Pasta,427,71,32.48,spoiled,1
Pasta,432,70,32.76,spoiled,1
Pasta,433,74,32.34,spoiled,1
Pasta,430,76,32.91,spoiled,1
Pasta,428,70,32.68,spoiled,1
Pasta,436,71,32.68,spoiled,1
Pasta,432,67,32.7,spoiled,1
Pasta,439,70,32.7,spoiled,1
Pasta,433,69,32.96,spoiled,1
Pasta,434,71,32.68,spoiled,1
Pasta,431,71,32.93,spoiled,1
Pasta,433,72,32.86,spoiled,1
Pasta,430,71,32.84,spoiled,1
Pasta,431,66,33.38,spoiled,1
Pasta,437,67,33.09,spoiled,1
Pasta,435,68,33.16,spoiled,1
Pasta,435,69,33.28,spoiled,1
Pasta,434,73,32.93,spoiled,1
Pasta,435,67,33.44,spoiled,1
Pasta,440,69,32.84,spoiled,1
Pasta,438,73,33.14,spoiled,1
Pasta,434,69,33.22,spoiled,1
Pasta,441,71,33.42,spoiled,1
Pasta,443,70,33.4,spoiled,1
Pasta,440,71,33.38,spoiled,1
Pasta,442,69,33.44,spoiled,1
Pasta,443,72,33.33,spoiled,1
Pasta,435,65,33.29,spoiled,1
Pasta,446,69,33.66,spoiled,1
Pasta,444,71,33.7,spoiled,1
Pasta,442,72,33.87,spoiled,1
Pasta,441,74,33.55,spoiled,1
Pasta,437,69,33.81,spoiled,1
Pasta,441,74,33.7,spoiled,1
Pasta,443,68,33.96,spoiled,1
Pasta,439,74,33.97,spoiled,1
Pasta,443,72,33.89,spoiled,1
Pasta,440,67,33.84,spoiled,1
Pasta,442,71,34.07,spoiled,1
Pasta,440,70,34.06,spoiled,1
Pasta,440,72,33.9,spoiled,1
Pasta,446,69,33.84,spoiled,1
Pasta,443,69,34.03,spoiled,1
Pasta,444,74,34.34,spoiled,1
Pasta,444,70,34.32,spoiled,1
Pasta,454,72,34.02,spoiled,1
Pasta,448,69,34.05,spoiled,1
Pasta,449,75,34.46,spoiled,1
Pasta,445,68,34.13,spoiled,1
Pasta,449,68,34.42,spoiled,1
Pasta,447,75,34.28,spoiled,1
Pasta,446,69,34.66,spoiled,1
Pasta,454,75,34.34,spoiled,1
Pasta,451,73,34.66,spoiled,1
Pasta,451,70,34.55,spoiled,1
Pasta,447,65,34.6,spoiled,1
Pasta,446,70,34.31,spoiled,1
Pasta,450,70,34.31,spoiled,1
Pasta,449,74,34.64,spoiled,1
Pasta,453,75,34.75,spoiled,1
Pasta,453,68,34.58,spoiled,1
Pasta,452,72,34.62,spoiled,1
Pasta,454,72,34.91,spoiled,1
Pasta,453,73,34.95,spoiled,1
Pasta,450,71,34.88,spoiled,1
Pasta,452,64,35.05,spoiled,1
Pasta,454,70,34.8,spoiled,1
Pasta,456,67,34.96,spoiled,1
Pasta,455,69,35.3,spoiled,1
Pasta,453,73,35.1,spoiled,1
Pasta,458,71,35.14,spoiled,1
Pasta,456,73,35.51,spoiled,1
Pasta,460,71,34.99,spoiled,1
Pasta,456,66,35.36,spoiled,1
Pasta,453,62,35.52,spoiled,1
Pasta,460,70,35.26,spoiled,1
Pasta,455,69,35.48,spoiled,1
Pasta,458,67,35.24,spoiled,1
Pasta,458,65,35.32,spoiled,1
Pasta,458,68,35.52,spoiled,1
Pasta,458,69,35.62,spoiled,1
Pasta,454,72,35.7,spoiled,1
Pasta,456,71,35.81,spoiled,1
Pasta,463,75,35.6,spoiled,1
Pasta,461,67,35.83,spoiled,1
Pasta,466,73,35.63,spoiled,1
Pasta,457,70,35.86,spoiled,1
Pasta,461,72,35.79,spoiled,1
Pasta,465,69,35.86,spoiled,1
Pasta,460,73,35.9,spoiled,1
Pasta,460,71,35.63,spoiled,1
Pasta,461,68,35.74,spoiled,1
Pasta,461,70,35.96,spoiled,1
Pasta,464,69,35.73,spoiled,1
Pasta,458,71,36.14,spoiled,1
Pasta,468,66,36.19,spoiled,1
Pasta,461,70,36.14,spoiled,1
Pasta,458,71,35.96,spoiled,1
Pasta,464,70,36.38,spoiled,1
Pasta,464,74,36.51,spoiled,1
Pasta,465,72,36.27,spoiled,1
Pasta,467,70,36.36,spoiled,1
Pasta,468,71,36.35,spoiled,1
Pasta,471,71,36.44,spoiled,1
Pasta,465,71,36.38,spoiled,1
Pasta,469,65,36.43,spoiled,1
Pasta,469,69,36.6,spoiled,1
Pasta,460,66,36.86,spoiled,1
Pasta,466,74,36.33,spoiled,1
Pasta,465,70,36.56,spoiled,1
Pasta,470,69,36.44,spoiled,1
Pasta,470,73,36.89,spoiled,1
Pasta,470,71,36.6,spoiled,1
Pasta,469,67,36.51,spoiled,1
Pasta,470,70,36.86,spoiled,1
Pasta,470,69,37.07,spoiled,1
Pasta,470,65,36.94,spoiled,1
Pasta,474,68,36.91,spoiled,1
Pasta,468,69,36.98,spoiled,1
Pasta,470,70,37.17,spoiled,1
Pasta,473,66,36.86,spoiled,1
Pasta,471,73,37.01,spoiled,1
Pasta,470,70,37.0,spoiled,1
Pasta,475,70,36.93,spoiled,1
Pasta,472,71,37.09,spoiled,1
Pasta,471,68,37.34,spoiled,1
Pasta,474,71,37.3,spoiled,1
Pasta,472,69,37.35,spoiled,1
Pasta,475,67,37.31,spoiled,1
Pasta,474,72,37.41,spoiled,1
Pasta,474,74,37.24,spoiled,1
Pasta,475,72,37.36,spoiled,1
Pasta,479,73,37.47,spoiled,1
Pasta,478,68,37.52,spoiled,1
Pasta,472,65,37.56,spoiled,1
Pasta,480,74,37.53,spoiled,1
Pasta,479,76,37.53,spoiled,1
Pasta,480,75,38.1,spoiled,1
Pasta,481,69,37.8,spoiled,1
Pasta,479,67,37.76,spoiled,1
Pasta,481,67,37.7,spoiled,1
Pasta,478,65,37.71,spoiled,1
Pasta,482,70,37.79,spoiled,1
Pasta,481,75,37.89,spoiled,1
Pasta,476,70,37.61,spoiled,1
Pasta,484,71,37.69,spoiled,1
Pasta,481,74,37.87,spoiled,1
Pasta,481,69,38.03,spoiled,1
Soup,358,63,24.93,not spoiled,0
Soup,360,72,24.98,not spoiled,0
Soup,363,69,25.11,not spoiled,0
Soup,359,71,24.96,not spoiled,0
Soup,359,74,24.91,not spoiled,0
Soup,362,71,25.03,not spoiled,0
Soup,366,71,25.28,not spoiled,0
Soup,359,70,25.24,not spoiled,0
Soup,362,67,25.47,not spoiled,0
Soup,358,69,25.33,not spoiled,0
Soup,362,76,25.5,not spoiled,0
Soup,364,69,25.31,not spoiled,0
Soup,362,70,25.38,not spoiled,0
Soup,363,74,25.49,not spoiled,0
Soup,361,65,25.5,not spoiled,0
Soup,366,72,25.52,not spoiled,0
Soup,369,65,25.47,not spoiled,0
Soup,363,71,25.4,not spoiled,0
Soup,365,70,25.77,not spoiled,0
Soup,368,72,25.79,not spoiled,0
Soup,371,67,25.66,not spoiled,0
Soup,363,68,25.84,not spoiled,0
Soup,367,72,25.8,not spoiled,0
Soup,369,68,26.03,not spoiled,0
Soup,368,72,25.7,not spoiled,0
Soup,362,71,25.91,not spoiled,0
Soup,371,69,25.94,not spoiled,0
Soup,374,69,26.03,not spoiled,0
Soup,370,70,26.28,not spoiled,0
Soup,367,69,26.06,not spoiled,0
Soup,369,72,26.23,not spoiled,0
Soup,377,69,26.14,not spoiled,0
Soup,374,68,26.36,not spoiled,0
Soup,374,73,26.35,not spoiled,0
Soup,373,69,26.22,not spoiled,0
Soup,371,68,26.25,not spoiled,0
Soup,372,63,26.42,not spoiled,0
Soup,373,67,26.28,not spoiled,0
Soup,375,67,26.45,not spoiled,0
Soup,379,68,26.4,not spoiled,0
Soup,378,68,26.55,not spoiled,0
Soup,371,73,26.51,not spoiled,0
Soup,376,68,26.47,not spoiled,0
Soup,378,68,26.77,not spoiled,0
Soup,378,70,26.68,not spoiled,0
Soup,374,67,26.67,not spoiled,0
Soup,385,75,26.78,not spoiled,0
Soup,373,72,26.51,not spoiled,0
Soup,374,66,27.11,not spoiled,0
Soup,378,73,26.83,not spoiled,0
Soup,384,74,26.57,not spoiled,0
